calc label energy
sn2_A_D_E_A_A_A_sn2_A_D_E_E_A_A sn2_A_D_E_A_A_A_sn2_A_D_E_E_A_A -328.794254063350
sn2_E_D_C_C_A_B_sn2_A_D_C_C_A_B sn2_E_D_C_C_A_B_sn2_A_D_C_C_A_B -501.690572033032
sn2_D_D_E_D_B_B_sn2_D_D_D_D_B_B sn2_D_D_E_D_B_B_sn2_D_D_D_D_B_B -795.152322311555
sn2_C_D_D_A_C_B_sn2_C_D_D_A_B_B sn2_C_D_D_A_C_B_sn2_C_D_D_A_B_B -808.840507389722
sn2_A_E_A_B_C_A_sn2_A_E_A_B_C_B sn2_A_E_A_B_C_A_sn2_A_E_A_B_C_B -3010.960486817685
sn2_A_B_A_E_C_C_sn2_E_B_A_E_C_C sn2_A_B_A_E_C_C_sn2_E_B_A_E_C_C -3426.230384839160
sn2_D_D_D_C_B_B_sn2_D_D_D_B_B_B sn2_D_D_D_C_B_B_sn2_D_D_D_B_B_B -976.158629259614
sn2_A_B_C_D_B_C_sn2_A_B_C_D_B_B sn2_A_B_C_D_B_C_sn2_A_B_C_D_B_B -973.814233697403
sn2_A_D_A_A_A_C_sn2_A_B_A_A_A_C sn2_A_D_A_A_A_C_sn2_A_B_A_A_A_C -842.524315992155
sn2_A_D_E_E_C_C_sn2_A_D_E_E_C_A sn2_A_D_E_E_C_C_sn2_A_D_E_E_C_A -2802.014882406528
sn2_D_A_C_A_A_A_sn2_D_A_A_A_A_A sn2_D_A_C_A_A_A_sn2_D_A_A_A_A_A -218.321068419778
sn2_D_A_B_A_C_C_sn2_B_A_B_A_C_C sn2_D_A_B_A_C_C_sn2_B_A_B_A_C_C -3407.847785146959
sn2_C_E_E_A_A_B_sn2_D_E_E_A_A_B sn2_C_E_E_A_A_B_sn2_D_E_E_A_A_B -576.930472559870
sn2_A_E_C_A_A_B_sn2_A_C_C_A_A_B sn2_A_E_C_A_A_B_sn2_A_C_C_A_A_B -462.493880731631
sn2_A_A_B_A_A_C_sn2_A_A_A_A_A_C sn2_A_A_B_A_A_C_sn2_A_A_A_A_A_C -824.865425894541
sn2_D_D_B_A_A_B_sn2_D_D_E_A_A_B sn2_D_D_B_A_A_B_sn2_D_D_E_A_A_B -411.941932590137
sn2_A_E_A_A_B_B_sn2_A_A_A_A_B_B sn2_A_E_A_A_B_B_sn2_A_A_A_A_B_B -934.608526395618
sn2_A_C_C_A_A_A_sn2_E_C_C_A_A_A sn2_A_C_C_A_A_A_sn2_E_C_C_A_A_A -418.545591827993
sn2_A_A_A_B_C_C_sn2_A_C_A_B_C_C sn2_A_A_A_B_C_C_sn2_A_C_A_B_C_C -3407.853917637593
sn2_A_C_C_E_A_A_sn2_A_C_C_E_C_A sn2_A_C_C_E_A_A_sn2_A_C_C_E_C_A -2891.756272933332
sn2_D_C_E_B_B_B_sn2_D_C_E_D_B_B sn2_D_C_E_B_B_B_sn2_D_C_E_D_B_B -771.985553949153
sn2_E_A_D_A_A_A_sn2_E_D_D_A_A_A sn2_E_A_D_A_A_A_sn2_E_D_D_A_A_A -530.631150871812
sn2_E_A_E_A_A_C_sn2_E_E_E_A_A_C sn2_E_A_E_A_A_C_sn2_E_E_E_A_A_C -748.824468499783
sn2_A_D_C_C_C_A_sn2_A_D_C_C_A_A sn2_A_D_C_C_C_A_sn2_A_D_C_C_A_A -402.500137284497
sn2_C_E_A_A_A_C_sn2_E_E_A_A_A_C sn2_C_E_A_A_A_C_sn2_E_E_A_A_A_C -881.725504995177
sn2_D_C_A_A_A_A_sn2_D_A_A_A_A_A sn2_D_C_A_A_A_A_sn2_D_A_A_A_A_A -218.321036418228
sn2_C_D_D_A_C_C_sn2_C_D_D_A_C_D sn2_C_D_D_A_C_C_sn2_C_D_D_A_C_D -5395.284126380964
sn2_C_A_E_E_B_D_sn2_C_A_E_E_A_D sn2_C_A_E_E_B_D_sn2_C_A_E_E_A_D -2954.101416406669
sn2_E_D_E_A_A_B_sn2_E_D_D_A_A_B sn2_E_D_E_A_A_B_sn2_E_D_D_A_A_B -409.607121775187
sn2_A_B_C_A_B_C_sn2_A_B_C_A_A_C sn2_A_B_C_A_B_C_sn2_A_B_C_A_A_C -934.606808650465
sn2_A_A_A_C_B_A_sn2_A_A_A_C_B_B sn2_A_A_A_C_B_A_sn2_A_A_A_C_B_B -730.440893333056
sn2_B_E_A_A_A_A_sn2_E_E_A_A_A_A sn2_B_E_A_A_A_A_sn2_E_E_A_A_A_A -422.503511799891
sn2_A_A_A_B_C_B_sn2_A_E_A_B_C_B sn2_A_A_A_B_C_B_sn2_A_E_A_B_C_B -3010.960349836167
sn2_D_A_A_D_B_D_sn2_C_A_A_D_B_D sn2_D_A_A_D_B_D_sn2_C_A_A_D_B_D -3242.890647525634
sn2_B_E_C_A_A_A_sn2_B_A_C_A_A_A sn2_B_E_C_A_A_A_sn2_B_A_C_A_A_A -475.397933370215
sn2_B_D_A_E_A_B_sn2_A_D_A_E_A_B sn2_B_D_A_E_A_B_sn2_A_D_A_E_A_B -372.740043253626
sn2_E_A_A_E_A_B_sn2_E_A_A_E_A_C sn2_E_A_A_E_A_B_sn2_E_A_A_E_A_C -748.824474039650
sn2_B_A_A_D_A_C_sn2_B_A_A_A_A_C sn2_B_A_A_D_A_C_sn2_B_A_A_A_A_C -842.524317889058
sn2_D_A_E_A_A_D_sn2_D_C_E_A_A_D sn2_D_A_E_A_A_D_sn2_D_C_E_A_A_D -2938.063927336181
sn2_D_A_C_E_C_D_sn2_D_A_C_E_C_B sn2_D_A_C_E_C_D_sn2_D_A_C_E_C_B -2938.072453553676
sn2_E_E_C_B_B_B_sn2_E_D_C_B_B_B sn2_E_E_C_B_B_B_sn2_E_D_C_B_B_B -976.159016984691
sn2_A_E_A_A_C_B_sn2_D_E_A_A_C_B sn2_A_E_A_A_C_B_sn2_D_E_A_A_C_B -3050.149704111675
sn2_A_E_A_E_B_A_sn2_D_E_A_E_B_A sn2_A_E_A_E_B_A_sn2_D_E_A_E_B_A -688.821243292732
sn2_B_A_A_A_B_B_sn2_A_A_A_A_B_B sn2_B_A_A_A_B_B_sn2_A_A_A_A_B_B -934.608526395618
sn2_C_D_D_D_A_A_sn2_A_D_D_D_A_A sn2_C_D_D_D_A_A_sn2_A_D_D_D_A_A -296.727902037430
sn2_B_D_D_A_B_A_sn2_D_D_D_A_B_A sn2_B_D_D_A_B_A_sn2_D_D_D_A_B_A -656.754367955047
sn2_B_E_D_A_A_B_sn2_D_E_D_A_A_B sn2_B_E_D_A_A_B_sn2_D_E_D_A_A_B -448.808848517621
sn2_D_D_C_C_A_A_sn2_A_D_C_C_A_A sn2_D_D_C_C_A_A_sn2_A_D_C_C_A_A -493.767242569701
sn2_A_E_E_D_B_B_sn2_A_E_E_A_B_B sn2_A_E_E_D_B_B_sn2_A_E_E_A_B_B -730.441000497291
sn2_A_A_C_E_C_A_sn2_A_A_D_E_C_A sn2_A_A_C_E_C_A_sn2_A_A_D_E_C_A -2746.795979163577
sn2_A_E_E_E_B_B_sn2_A_E_A_E_B_B sn2_A_E_E_E_B_B_sn2_A_E_A_E_B_B -748.812562227908
sn2_D_A_C_A_B_B_sn2_A_A_C_A_B_B sn2_D_A_C_A_B_B_sn2_A_A_C_A_B_B -934.606929671130
sn2_D_A_A_E_C_B_sn2_D_A_B_E_C_B sn2_D_A_A_E_C_B_sn2_D_A_B_E_C_B -3050.164602266781
sn2_C_A_B_D_B_D_sn2_C_A_A_D_B_D sn2_C_A_B_D_B_D_sn2_C_A_A_D_B_D -3242.890647525634
sn2_A_B_A_A_B_C_sn2_A_B_A_A_B_A sn2_A_B_A_A_B_C_sn2_A_B_A_A_B_A -743.337608015470
sn2_C_A_A_C_B_D_sn2_C_A_A_D_B_D sn2_C_A_A_C_B_D_sn2_C_A_A_D_B_D -3242.890647525634
sn2_D_A_E_D_A_B_sn2_D_A_E_E_A_B sn2_D_A_E_D_A_B_sn2_D_A_E_E_A_B -427.980452641399
sn2_A_E_E_A_C_A_sn2_A_C_E_A_C_A sn2_A_E_E_A_C_A_sn2_A_C_E_A_C_A -2799.682711460038
sn2_C_D_E_E_A_A_sn2_C_D_B_E_A_A sn2_C_D_E_E_A_A_sn2_C_D_B_E_A_A -475.401155677864
sn2_A_B_A_B_C_B_sn2_A_E_A_B_C_B sn2_A_B_A_B_C_B_sn2_A_E_A_B_C_B -3010.960349835315
sn2_A_E_E_D_A_A_sn2_A_E_E_D_A_C sn2_A_E_E_D_A_A_sn2_A_E_E_D_A_C -788.033370024245
sn2_D_D_D_D_A_C_sn2_C_D_D_D_A_C sn2_D_D_D_D_A_C_sn2_C_D_D_D_A_C -934.612978944830
sn2_A_B_E_E_A_A_sn2_A_B_E_E_B_A sn2_A_B_E_E_A_A_sn2_A_B_E_E_B_A -853.805106988919
sn2_A_B_A_A_A_A_sn2_A_A_A_A_A_A sn2_A_B_A_A_A_A_sn2_A_A_A_A_A_A -384.020277031668
sn2_D_D_D_E_C_A_sn2_D_D_E_E_C_A sn2_D_D_D_E_C_A_sn2_D_D_E_E_C_A -2841.210522973246
sn2_D_C_A_B_C_C_sn2_A_C_A_B_C_C sn2_D_C_A_B_C_C_sn2_A_C_A_B_C_C -3407.853917637593
sn2_E_C_A_B_B_B_sn2_A_C_A_B_B_B sn2_E_C_A_B_B_B_sn2_A_C_A_B_B_B -934.610120456972
sn2_A_C_D_A_A_B_sn2_A_C_C_A_A_B sn2_A_C_D_A_A_B_sn2_A_C_C_A_A_B -462.493880731632
sn2_C_C_A_D_C_A_sn2_C_C_A_A_C_A sn2_C_C_A_D_C_A_sn2_C_C_A_A_C_A -2836.550717278486
sn2_A_C_C_A_B_B_sn2_A_C_C_A_A_B sn2_A_C_C_A_B_B_sn2_A_C_C_A_A_B -462.493880731632
sn2_E_D_B_D_A_A_sn2_E_D_D_D_A_A sn2_E_D_B_D_A_A_sn2_E_D_D_D_A_A -418.534502995100
sn2_A_D_D_D_A_B_sn2_A_D_E_D_A_B sn2_A_D_D_D_A_B_sn2_A_D_E_D_A_B -411.944097313380
sn2_A_D_A_A_A_C_sn2_A_D_A_A_A_A sn2_A_D_A_A_A_C_sn2_A_D_A_A_A_A -218.321048660250
sn2_D_B_E_E_A_B_sn2_D_A_E_E_A_B sn2_D_B_E_E_A_B_sn2_D_A_E_E_A_B -427.980453466419
sn2_A_D_C_D_A_B_sn2_A_D_C_C_A_B sn2_A_D_C_D_A_B_sn2_A_D_C_C_A_B -501.690598697329
sn2_C_D_E_A_C_A_sn2_C_D_A_A_C_A sn2_C_D_E_A_C_A_sn2_C_D_A_A_C_A -2854.910419651752
sn2_A_E_E_D_A_B_sn2_A_D_E_D_A_B sn2_A_E_E_D_A_B_sn2_A_D_E_D_A_B -411.944097313380
sn2_A_A_B_A_C_C_sn2_B_A_B_A_C_C sn2_A_A_B_A_C_C_sn2_B_A_B_A_C_C -3407.847785146959
sn2_C_E_A_B_B_B_sn2_A_E_A_B_B_B sn2_C_E_A_B_B_B_sn2_A_E_A_B_B_B -824.870775960412
sn2_A_D_E_D_A_D_sn2_A_D_E_D_A_B sn2_A_D_E_D_A_D_sn2_A_D_E_D_A_B -411.944090190641
sn2_D_A_A_E_C_B_sn2_D_A_C_E_C_B sn2_D_A_A_E_C_B_sn2_D_A_C_E_C_B -2938.072453553680
sn2_A_A_B_D_B_A_sn2_A_A_D_D_B_A sn2_A_A_B_D_B_A_sn2_A_A_D_D_B_A -617.568363889147
sn2_A_E_E_C_A_C_sn2_A_E_E_D_A_C sn2_A_E_E_C_A_C_sn2_A_E_E_D_A_C -824.883363544488
sn2_D_A_A_B_B_D_sn2_D_A_A_B_A_D sn2_D_A_A_B_B_D_sn2_D_A_A_B_A_D -2994.925981325398
sn2_A_A_A_B_B_D sn2_A_A_A_B_B_D -3315.776287843744
sn2_A_A_A_C_B_C sn2_A_A_A_C_B_C -1090.492487144580
sn2_A_A_A_C_C_D sn2_A_A_A_C_C_D -5316.897520144253
sn2_A_A_A_D_C_B sn2_A_A_A_D_C_B -2790.753312293988
sn2_A_A_A_E_A_A sn2_A_A_A_E_A_A -234.350613289856
sn2_A_A_A_E_A_B sn2_A_A_A_E_A_B -333.535447206314
sn2_A_A_A_E_A_D sn2_A_A_A_E_A_D -2806.783653412475
sn2_A_A_A_E_B_A sn2_A_A_A_E_B_A -594.390036036699
sn2_A_A_A_E_B_B sn2_A_A_A_E_B_B -693.573638316598
sn2_A_A_A_E_B_C sn2_A_A_A_E_B_C -1053.632019430647
sn2_A_A_A_E_C_B sn2_A_A_A_E_C_B -2806.774164242639
sn2_A_A_A_E_C_C sn2_A_A_A_E_C_C -3166.834664210634
sn2_A_A_C_A_A_A sn2_A_A_C_A_A_A -271.217592391579
sn2_A_A_C_A_B_C sn2_A_A_C_A_B_C -1090.492487252381
sn2_A_A_C_A_C_C sn2_A_A_C_A_C_C -3203.694838974969
sn2_A_A_C_C_B_A sn2_A_A_C_C_B_A -723.336475360003
sn2_A_A_C_C_B_C sn2_A_A_C_C_B_C -1182.563563740508
sn2_A_A_C_E_C_B sn2_A_A_C_E_C_B -2898.868636641104
sn2_A_A_D_A_A_B sn2_A_A_D_A_A_B -317.508724615944
sn2_A_A_D_A_A_D sn2_A_A_D_A_A_D -2790.753302455465
sn2_A_A_D_A_B_B sn2_A_A_D_A_B_B -677.553061329261
sn2_A_A_D_A_B_C sn2_A_A_D_A_B_C -1037.609230614982
sn2_A_A_D_A_B_D sn2_A_A_D_A_B_D -3150.812024657084
sn2_A_A_D_D_A_A sn2_A_A_D_D_A_A -257.528492041124
sn2_A_A_D_D_A_B sn2_A_A_D_D_A_B -356.713111342490
sn2_A_A_D_E_A_C sn2_A_A_D_E_A_C -732.791572587319
sn2_A_A_E_E_B_D sn2_A_A_E_E_B_D -3222.063420225523
sn2_A_C_A_A_A_B sn2_A_C_A_A_A_B -370.404265281822
sn2_A_C_A_C_B_B sn2_A_C_A_C_B_B -822.527759372583
sn2_A_C_A_D_A_C sn2_A_C_A_D_A_C -769.644031424383
sn2_A_C_A_E_A_B sn2_A_C_A_E_A_B -425.632771873667
sn2_A_C_A_E_B_B sn2_A_C_A_E_B_B -785.663567999699
sn2_A_C_C_E_A_A sn2_A_C_C_E_A_A -418.541130155770
sn2_A_C_D_E_A_A sn2_A_C_D_E_A_A -365.657325649056
sn2_A_D_A_A_A_D sn2_A_D_A_A_A_D -2790.754475761698
sn2_A_D_A_A_B_B sn2_A_D_A_A_B_B -677.553803363837
sn2_A_D_A_E_B_C sn2_A_D_A_E_B_C -1092.831341583746
sn2_A_D_A_E_C_B sn2_A_D_A_E_C_B -2845.977834300390
sn2_A_E_A_A_A_B sn2_A_E_A_A_A_B -333.546271244625
sn2_A_E_A_A_B_A sn2_A_E_A_A_B_A -594.394680460720
sn2_A_E_A_D_C_B sn2_A_E_A_D_C_B -2845.994399574568
sn2_A_E_C_E_B_A sn2_A_E_C_E_B_A -741.710283934972
sn2_B_A_A_A_A_A sn2_B_A_A_A_A_A -383.310317642929
sn2_C_A_A_A_A_A sn2_C_A_A_A_A_A -271.223228460886
sn2_C_A_A_A_A_B sn2_C_A_A_A_A_B -370.404265285829
sn2_C_A_A_A_B_D sn2_C_A_A_A_B_D -3203.690718115341
sn2_C_A_A_C_B_C sn2_C_A_A_C_B_C -1182.566991490144
sn2_C_A_A_E_B_C sn2_C_A_A_E_B_C -1145.711252124557
sn2_C_A_C_A_B_B sn2_C_A_C_A_B_B -822.527759373772
sn2_C_A_C_A_B_C sn2_C_A_C_A_B_C -1182.570488353711
sn2_C_A_D_A_A_B sn2_C_A_D_A_A_B -409.607911791017
sn2_C_A_D_A_B_C sn2_C_A_D_A_B_C -1129.691008913551
sn2_C_A_E_E_B_B sn2_C_A_E_E_B_B -840.901206043609
sn2_C_C_A_A_A_B sn2_C_C_A_A_A_B -462.490148325599
sn2_C_C_A_A_B_C sn2_C_C_A_A_B_C -1182.557801716099
sn2_C_E_A_A_A_B sn2_C_E_A_A_A_B -425.642772308491
sn2_C_E_A_E_A_A sn2_C_E_A_E_A_A -381.680584324352
sn2_A_B_A_A_B_B sn2_A_B_A_A_B_B -842.524361564288
sn2_A_A_E_C_C_B sn2_A_A_E_C_C_B -2898.868538760827
sn2_C_C_A_A_A_A sn2_C_C_A_A_A_A -363.313655193712
sn2_E_A_D_D_A_C sn2_E_A_D_D_A_C -771.996082325739
sn2_D_E_A_C_C_A sn2_D_E_A_C_C_A -2838.875162855183
sn2_A_E_E_E_A_A sn2_A_E_E_E_A_A -344.829312224391
sn2_A_C_A_D_B_B sn2_A_C_A_D_B_B -769.644035373854
sn2_E_A_D_C_A_D sn2_E_A_D_C_A_D -2938.083337158611
sn2_B_A_D_A_B_B sn2_B_A_D_A_B_B -881.728405023667
sn2_E_C_A_A_B_B sn2_E_C_A_A_B_B -785.673389391455
sn2_C_D_A_D_A_C sn2_C_D_A_D_A_C -808.844915277173
sn2_E_A_C_D_A_B sn2_E_A_C_D_A_B -464.847156819423
sn2_A_A_B_A_A_C sn2_A_A_B_A_A_C -842.524079924730
sn2_A_E_A_D_A_A sn2_A_E_A_D_A_A -273.558993558680
sn2_A_D_A_D_A_B sn2_A_D_A_D_A_B -356.715082041209
sn2_A_E_A_D_C_A sn2_A_E_A_D_C_A -2746.798951433100
sn2_A_C_E_D_B_B sn2_A_C_E_D_B_B -824.869519770748
sn2_E_A_C_C_B_A sn2_E_A_C_C_B_A -778.563737410256
sn2_A_A_E_A_C_A sn2_A_A_E_A_C_A -2707.596687644970
sn2_A_E_D_A_A_A sn2_A_E_D_A_A_A -273.557473311236
sn2_A_D_E_D_B_C sn2_A_D_E_D_B_C -1132.031542437551
sn2_A_A_E_D_B_A sn2_A_A_E_D_B_A -633.596998360792
sn2_E_A_A_C_B_A sn2_E_A_A_C_B_A -686.483805579892
sn2_A_A_E_D_B_B sn2_A_A_E_D_B_B -732.784300582984
sn2_B_C_A_A_A_A sn2_B_C_A_A_A_A -475.400696844366
sn2_E_E_E_A_A_B sn2_E_E_E_A_A_B -444.024771699420
sn2_B_A_A_D_B_B sn2_B_A_A_D_B_B -881.721390358307
sn2_A_E_C_A_A_A sn2_A_E_C_A_A_A -326.450720114475
sn2_A_B_E_E_A_B sn2_A_B_E_E_A_B -592.964031781524
sn2_C_E_A_E_B_A sn2_C_E_A_E_B_A -741.711172855520
sn2_A_D_C_A_B_A sn2_A_D_C_A_B_A -670.454767721784
sn2_C_A_A_E_A_A sn2_C_A_A_E_A_A -326.448163279277
sn2_E_A_D_E_A_A sn2_E_A_D_E_A_A -328.787310992367
sn2_C_E_E_E_A_A sn2_C_E_E_E_A_A -436.925822050469
sn2_A_D_A_D_B_B sn2_A_D_A_D_B_B -716.758516161347
sn2_D_A_A_E_A_B sn2_D_A_A_E_A_B -372.740991934002
sn2_A_D_E_E_B_B sn2_A_D_E_E_B_B -788.022476583307
sn2_A_E_A_A_A_A sn2_A_E_A_A_A_A -234.354615967189
sn2_A_E_A_A_A_C sn2_A_E_A_A_A_C -693.588269414365
sn2_D_A_E_A_B_C sn2_D_A_E_A_B_C -1092.831384825616
sn2_E_A_D_A_A_C sn2_E_A_D_A_A_C -732.793165510286
sn2_B_C_A_A_A_B sn2_B_C_A_A_A_B -574.579665579370
sn2_A_B_A_D_B_B sn2_A_B_A_D_B_B -881.728407200311
sn2_E_E_D_D_A_B sn2_E_E_D_D_A_B -467.193891144540
sn2_C_A_E_A_A_A sn2_C_A_E_A_A_A -326.453048113163
sn2_A_E_E_C_A_A sn2_A_E_E_C_A_A -381.685650122028
sn2_E_E_C_D_A_B sn2_E_E_C_D_A_B -520.087708365344
sn2_A_A_E_C_A_B sn2_A_A_E_C_A_B -425.627327072219
sn2_A_D_E_D_C_B sn2_A_D_E_D_C_B -2885.186418812256
sn2_C_C_A_D_A_A sn2_C_C_A_D_A_A -402.515438712859
sn2_A_B_D_E_A_A sn2_A_B_D_E_A_A -477.737824967024
sn2_C_A_E_A_A_B sn2_C_A_E_A_A_B -425.632773088032
sn2_B_A_E_A_A_B sn2_B_A_E_A_A_B -537.720364522854
sn2_A_E_C_D_A_C sn2_A_E_C_D_A_C -824.883366534710
sn2_A_B_A_A_B_C sn2_A_B_A_A_B_C -1202.568289603563
sn2_A_A_C_B_A_B sn2_A_A_C_B_A_B -574.569563811339
sn2_D_D_D_D_A_A sn2_D_D_D_D_A_A -335.919268662740
sn2_D_A_A_E_A_A sn2_D_A_A_E_A_A -273.549792234957
sn2_A_D_E_D_C_A sn2_A_D_E_D_C_A -2785.995620283589
sn2_A_D_A_E_A_A sn2_A_D_A_E_A_A -273.548819767463
sn2_A_E_A_B_A_B sn2_A_E_A_B_A_B -537.726010606969
sn2_E_C_D_A_A_B sn2_E_C_D_A_A_B -464.846286836974
sn2_A_A_A_D_C_A sn2_A_A_A_D_C_A -2691.568794092243
sn2_D_A_C_A_C_D sn2_D_A_C_A_C_D -5356.096231525334
sn2_A_E_D_B_A_A sn2_A_E_D_B_A_A -477.741734399616
sn2_C_D_D_A_B_A sn2_C_D_D_A_B_A -709.656733914898
sn2_D_A_A_E_C_C sn2_D_A_A_E_C_C -3206.035343670609
sn2_E_E_D_D_A_A sn2_E_E_D_D_A_A -367.996324058966
sn2_A_D_A_D_A_A sn2_A_D_A_D_A_A -257.525614977558
sn2_D_A_A_E_C_B sn2_D_A_A_E_C_B -2845.980359367061
sn2_A_D_E_A_A_B sn2_A_D_E_A_A_B -372.740987940865
sn2_D_A_A_A_A_D sn2_D_A_A_A_A_D -2790.754569173457
sn2_D_A_C_C_A_B sn2_D_A_C_C_A_B -501.690597266466
sn2_B_E_A_A_B_A sn2_B_E_A_A_B_A -798.577388925667
sn2_B_E_D_A_B_A sn2_B_E_D_A_B_A -837.778116796155
sn2_A_A_A_B_A_B sn2_A_A_A_B_A_B -482.485710292933
sn2_A_D_E_D_B_B sn2_A_D_E_D_B_B -771.985556368780
sn2_A_A_E_D_A_B sn2_A_A_E_D_A_B -372.740506330072
sn2_D_A_D_E_A_C sn2_D_A_D_E_A_C -771.995585405979
sn2_A_A_A_B_A_A sn2_A_A_A_B_A_A -383.304229673707
sn2_A_D_B_A_B_B sn2_A_D_B_A_B_B -881.725507160921
sn2_A_C_E_C_B_A sn2_A_C_E_C_B_A -778.577368586213
sn2_D_A_A_C_A_A sn2_D_A_A_C_A_A -310.416916775163
sn2_A_A_E_E_C_A sn2_A_A_E_E_C_A -2762.826056324610
sn2_E_A_A_A_A_B sn2_E_A_A_A_A_B -333.546279234721
sn2_A_A_A_D_A_B sn2_A_A_A_D_A_B -317.508729776772
sn2_D_E_A_C_B_A sn2_D_E_A_C_B_A -725.676561750041
sn2_E_C_E_A_A_C sn2_E_C_E_A_A_C -840.897934051792
sn2_A_D_B_A_A_B sn2_A_D_B_A_A_B -521.689895154256
sn2_D_A_D_A_A_C sn2_D_A_D_A_A_C -716.758524813231
sn2_D_A_A_E_A_D sn2_D_A_A_E_A_D -2845.987308013126
sn2_A_E_C_C_A_C sn2_A_E_C_C_A_C -877.757248792830
sn2_D_A_C_A_B_C sn2_D_A_C_A_B_C -1129.692059579531
sn2_B_A_A_A_B_B sn2_B_A_A_A_B_B -842.524363989356
sn2_B_A_A_D_A_A sn2_B_A_A_D_A_A -422.511056631897
sn2_A_C_A_E_B_C sn2_A_C_A_E_B_C -1145.712325777487
sn2_A_A_B_E_A_D sn2_A_A_B_E_A_D -3010.971172006953
sn2_A_D_A_E_C_A sn2_A_D_A_E_C_A -2746.786780209876
sn2_D_A_C_A_C_A sn2_D_A_C_A_C_A -2783.654507772637
sn2_E_E_D_A_A_B sn2_E_E_D_A_A_B -427.991131483800
sn2_C_D_A_A_A_C sn2_C_D_A_A_A_C -769.641062247455
sn2_D_D_D_A_C_A sn2_D_D_D_A_C_A -2769.953716850488
sn2_A_D_E_C_C_A sn2_A_D_E_C_C_A -2838.882116735791
sn2_A_D_A_C_B_C sn2_A_D_A_C_B_C -1129.692065904017
sn2_D_A_B_E_A_B sn2_D_A_B_E_A_B -576.932067617428
sn2_E_A_D_D_A_A sn2_E_A_D_D_A_A -312.762328553494
sn2_A_A_B_A_A_B sn2_A_A_B_A_A_B -482.485711039775
sn2_C_E_D_A_C_B sn2_C_E_D_A_C_B -2938.074515427575
sn2_A_B_A_D_A_C sn2_A_B_A_D_A_C -881.728407330950
sn2_A_D_D_C_C_A sn2_A_D_D_C_C_A -2822.853217736992
sn2_A_B_A_E_B_B sn2_A_B_A_E_B_B -897.746626833197
sn2_A_A_D_C_C_A sn2_A_A_D_C_C_A -2783.660379719553
sn2_A_D_E_E_A_D sn2_A_D_E_E_A_D -2901.224494068911
sn2_D_C_A_A_A_D sn2_D_C_A_A_A_D -2882.840991566171
sn2_A_A_E_A_A_D sn2_A_A_E_A_A_D -2806.774163606628
sn2_D_A_A_A_C_D sn2_D_A_A_A_C_D -5264.012621317317
sn2_A_C_E_A_B_B sn2_A_C_E_A_B_B -785.669216496705
sn2_A_E_E_D_B_A sn2_A_E_E_D_B_A -688.831521195769
sn2_E_E_D_E_A_B sn2_E_E_D_E_A_B -483.219584936550
sn2_D_A_D_A_A_A sn2_D_A_D_A_A_A -257.525618008506
sn2_D_A_C_A_B_D sn2_D_A_C_A_B_D -3242.893988341306
sn2_B_A_B_A_A_A sn2_B_A_B_A_A_A -587.486391210276
sn2_D_A_A_E_B_A sn2_D_A_A_E_B_A -633.587967144564
sn2_A_A_A_D_B_A sn2_A_A_A_D_B_A -578.368277999662
sn2_A_A_B_E_A_B sn2_A_A_B_E_A_B -537.728531125578
sn2_E_A_A_C_A_B sn2_E_A_A_C_A_B -425.642403308938
sn2_A_B_E_A_B_B sn2_A_B_E_A_B_B -897.753636000286
sn2_A_C_A_C_C_C sn2_A_C_A_C_C_C -3295.772940324629
sn2_A_D_D_E_B_B sn2_A_D_D_E_B_B -771.981710604972
sn2_A_B_A_D_B_C sn2_A_B_A_D_B_C -1241.771308355567
sn2_D_A_C_D_C_A sn2_D_A_C_D_C_A -2822.853207165216
sn2_A_E_C_C_A_B sn2_A_E_C_C_A_B -517.727578612770
sn2_B_A_A_A_B_C sn2_B_A_A_A_B_C -1202.568282169470
sn2_A_E_E_C_B_B sn2_A_E_E_C_B_B -840.910059850352
sn2_A_A_A_D_B_D sn2_A_A_A_D_B_D -3150.812026509539
sn2_A_E_A_C_A_C sn2_A_E_A_C_A_C -785.679464866072
sn2_D_A_D_E_A_B sn2_D_A_D_E_A_B -411.950691753107
sn2_A_A_D_B_A_C sn2_A_A_D_B_A_C -881.731826137485
sn2_A_A_D_A_A_A sn2_A_A_D_A_A_A -218.325219762317
sn2_D_A_A_D_B_D sn2_D_A_A_D_B_D -3190.007152730788
sn2_D_E_C_E_B_A sn2_D_E_C_E_B_A -780.901586047674
sn2_A_D_A_C_A_B sn2_A_D_A_C_A_B -409.606912549671
sn2_A_A_A_B_B_B sn2_A_A_A_B_B_B -842.523579253963
sn2_A_E_D_A_C_A sn2_A_E_D_A_C_A -2746.794887136048
sn2_A_A_E_B_A_B sn2_A_A_E_B_A_B -537.723730137585
sn2_A_D_A_A_C_C sn2_A_D_A_A_C_C -3150.809830528283
sn2_A_D_E_C_B_A sn2_A_D_E_C_B_A -725.681124130999
sn2_E_C_D_A_A_C sn2_E_C_D_A_A_C -824.877490109352
sn2_E_A_D_E_A_B sn2_E_A_D_E_A_B -427.982186333908
sn2_A_A_A_D_A_A sn2_A_A_A_D_A_A -218.325218057756
sn2_C_A_C_E_A_A sn2_C_A_C_E_A_A -418.541241560206
sn2_D_A_E_D_A_D sn2_D_A_E_D_A_D -2885.182179814587
sn2_D_A_A_D_B_A sn2_D_A_A_D_B_A -617.562075201320
sn2_A_C_E_A_B_D sn2_A_C_E_A_B_D -3258.913936328737
